"日期","收市","開市","高","低","成交量","升跌（%）"
"1997年6月3日","95.510","95.650","95.730","95.290","1.70K","-0.19%"
"1997年6月2日","95.690","95.200","95.800","95.110","1.75K","0.97%"
"1997年5月30日","94.770","94.510","95.080","94.460","1.15K","0.22%"
"1997年5月29日","94.560","94.430","94.910","94.350","0.48K","0.04%"
"1997年5月28日","94.520","94.880","94.890","94.250","0.29K","-0.46%"
"1997年5月27日","94.960","94.060","94.980","94.120","2.23K","0.89%"
"1997年5月23日","94.120","94.150","94.200","93.970","-","-0.13%"
"1997年5月22日","94.240","93.840","94.350","93.840","0.42K","0.37%"
"1997年5月21日","93.890","93.070","93.960","93.000","1.01K","0.88%"
"1997年5月20日","93.070","94.610","94.610","92.930","1.60K","-1.60%"
"1997年5月19日","94.580","94.000","94.840","94.000","0.39K","0.50%"
"1997年5月16日","94.110","94.430","94.640","93.930","0.78K","-0.14%"
"1997年5月15日","94.240","94.420","94.590","93.840","2.36K","-0.13%"
"1997年5月14日","94.360","94.720","95.180","94.340","2.89K","-0.40%"
"1997年5月13日","94.740","95.190","95.330","94.600","0.46K","-0.59%"
"1997年5月12日","95.300","94.350","95.330","93.970","3.31K","0.52%"
"1997年5月9日","94.810","95.720","95.720","94.410","5.19K","-0.99%"
"1997年5月8日","95.760","96.520","96.520","95.630","4.24K","-0.64%"
"1997年5月7日","96.380","96.320","96.580","96.080","0.59K","0.04%"
"1997年5月6日","96.340","97.130","97.010","96.190","1.53K","-0.74%"
"1997年5月5日","97.060","96.850","97.170","96.800","1.39K","0.21%"
"1997年5月2日","96.860","96.700","96.960","96.600","0.39K","0.20%"
"1997年5月1日","96.670","97.040","97.200","96.420","1.31K","-0.34%"
"1997年4月30日","97.000","96.830","97.230","96.760","0.37K","0.25%"
"1997年4月29日","96.760","97.170","97.190","96.700","1.41K","-0.42%"
"1997年4月28日","97.170","97.360","97.360","96.820","1.22K","0.28%"
"1997年4月25日","96.900","96.440","97.010","96.350","2.52K","0.57%"
"1997年4月24日","96.350","96.220","96.530","96.230","0.66K","0.17%"
"1997年4月23日","96.190","96.290","96.380","96.120","0.26K","-0.15%"
"1997年4月22日","96.330","95.500","96.380","95.500","1.15K","0.83%"
"1997年4月21日","95.540","96.040","96.040","95.470","1.75K","-0.53%"
"1997年4月18日","96.050","96.560","96.560","96.020","1.30K","-0.46%"
"1997年4月17日","96.490","96.700","96.700","96.330","1.33K","-0.18%"
"1997年4月16日","96.660","96.520","96.710","96.450","0.26K","0.13%"
"1997年4月15日","96.530","96.830","97.000","96.430","1.93K","-0.23%"
"1997年4月14日","96.750","96.270","96.790","96.150","0.27K","0.37%"
"1997年4月11日","96.390","96.400","96.640","96.180","0.71K","0.03%"
"1997年4月10日","96.360","96.810","96.810","96.110","0.79K","-0.38%"
"1997年4月9日","96.730","96.050","96.780","96.070","1.48K","0.65%"
"1997年4月8日","96.110","96.270","96.280","95.960","2.55K","0.17%"
"1997年4月7日","95.950","95.040","96.040","95.000","2.75K","1.09%"
"1997年4月4日","94.920","94.130","94.940","94.050","2.61K","0.90%"
"1997年4月3日","94.070","94.320","94.550","93.960","1.70K","-0.47%"
"1997年4月2日","94.510","94.150","94.530","94.050","1.09K","0.71%"
"1997年4月1日","93.840","94.450","94.480","93.690","2.23K","-0.67%"
"1997年3月31日","94.470","94.450","94.520","93.850","1.34K","0.10%"
"1997年3月27日","94.380","94.950","95.050","94.330","3.38K","-0.77%"
"1997年3月26日","95.110","95.200","95.360","95.020","1.67K","-0.07%"
"1997年3月25日","95.180","94.980","95.550","94.990","0.45K","0.21%"
"1997年3月24日","94.980","95.170","95.290","94.910","0.66K","-0.06%"
"1997年3月21日","95.040","95.470","95.470","94.830","1.85K","-0.47%"
"1997年3月20日","95.490","95.010","95.550","94.450","3.86K","0.23%"
"1997年3月19日","95.270","94.970","95.280","95.140","0.03K","0.34%"
"1997年3月18日","94.950","95.700","95.390","94.900","0.18K","-0.76%"
"1997年3月17日","95.680","95.620","95.700","95.450","0.30K","0.08%"
"1997年3月14日","95.600","95.960","96.100","95.440","0.25K","-0.47%"
"1997年3月13日","96.050","95.350","96.000","95.350","0.90K","0.72%"
"1997年3月12日","95.360","95.770","96.050","95.280","2.79K","-0.33%"
"1997年3月11日","95.680","95.550","95.830","95.500","1.00K","0.13%"
"1997年3月10日","95.560","96.090","96.090","95.530","2.54K","-0.60%"
"1997年3月7日","96.140","95.850","96.300","95.880","1.12K","0.24%"
"1997年3月6日","95.910","95.670","96.230","95.670","2.30K","0.02%"
"1997年3月5日","95.890","96.020","96.080","95.830","0.38K","-0.23%"
"1997年3月4日","96.110","95.400","96.150","95.360","1.17K","0.72%"
"1997年3月3日","95.420","94.960","95.440","94.990","1.99K","0.55%"
"1997年2月28日","94.900","94.790","95.170","94.620","1.04K","0.08%"
"1997年2月27日","94.820","94.910","95.080","94.670","1.37K","-0.09%"
"1997年2月26日","94.910","94.210","95.200","93.950","1.85K","0.73%"
"1997年2月25日","94.220","94.200","94.520","94.200","0.46K","0.00%"
"1997年2月24日","94.220","94.910","94.850","94.060","0.93K","-0.82%"
"1997年2月21日","95.000","94.830","95.100","94.630","1.10K","0.13%"
"1997年2月20日","94.880","95.620","95.620","94.740","3.08K","-0.68%"
"1997年2月19日","95.530","95.150","95.680","94.980","2.22K","0.54%"
"1997年2月18日","95.020","95.510","95.730","94.960","2.40K","0.16%"
"1997年2月14日","94.870","94.810","95.050","94.580","1.91K","0.12%"
"1997年2月13日","94.760","94.750","94.960","94.550","1.04K","0.06%"
"1997年2月12日","94.700","94.390","94.920","94.210","1.05K","0.52%"
"1997年2月11日","94.210","93.630","94.370","93.530","3.66K","0.85%"
"1997年2月10日","93.420","93.090","93.640","93.060","1.37K","-0.22%"
"1997年2月7日","93.630","93.520","94.500","93.100","4.69K","0.20%"
"1997年2月6日","93.440","93.160","93.550","93.130","1.10K","0.19%"
"1997年2月5日","93.260","93.200","93.560","93.040","0.69K","0.08%"
"1997年2月4日","93.190","92.950","93.200","92.780","1.90K","0.19%"
"1997年2月3日","93.010","92.920","93.300","92.910","1.52K","0.10%"
"1997年1月31日","92.920","92.880","93.100","92.650","1.37K","0.23%"
"1997年1月30日","92.710","93.210","93.210","92.520","2.77K","-0.24%"
"1997年1月29日","92.930","93.020","93.450","92.580","4.56K","-0.12%"
"1997年1月28日","93.040","92.930","93.370","92.830","2.03K","0.44%"
"1997年1月27日","92.630","92.090","92.870","92.090","1.57K","0.63%"
"1997年1月24日","92.050","91.950","92.350","91.760","1.48K","-0.39%"
"1997年1月23日","92.410","92.180","92.650","92.170","2.15K","0.08%"
"1997年1月22日","92.340","91.480","92.380","91.410","4.24K","0.92%"
"1997年1月21日","91.500","91.250","91.530","91.000","3.88K","0.24%"
"1997年1月20日","91.280","91.170","91.540","91.150","0.11K","0.64%"
"1997年1月17日","90.700","89.950","90.820","89.950","0.94K","0.88%"
"1997年1月16日","89.910","89.720","90.150","89.720","0.90K","0.21%"
"1997年1月15日","89.720","90.110","90.320","89.700","2.98K","-0.45%"
"1997年1月14日","90.130","89.860","90.290","89.720","0.51K","0.37%"
"1997年1月13日","89.800","89.630","90.000","89.470","1.30K","0.25%"
"1997年1月10日","89.580","89.280","89.730","89.130","1.44K","0.22%"
"1997年1月9日","89.380","89.300","89.550","89.130","0.38K","0.09%"
"1997年1月8日","89.300","88.940","89.470","88.810","0.77K","0.50%"
"1997年1月7日","88.860","88.890","88.930","88.630","1.02K","-0.10%"
"1997年1月6日","88.950","89.330","89.400","88.950","1.06K","-0.18%"
"1997年1月3日","89.110","88.220","89.320","88.280","4.19K","1.16%"
"1997年1月2日","88.090","88.140","88.310","88.010","1.62K","0.26%"
"1996年12月31日","87.860","88.600","88.660","87.710","3.55K","-0.90%"
"1996年12月30日","88.660","88.500","88.770","88.600","0.39K","0.19%"
"1996年12月27日","88.490","88.470","88.820","88.460","1.10K","0.01%"
"1996年12月26日","88.480","88.620","88.640","88.480","0.33K","-0.10%"
"1996年12月24日","88.570","88.410","88.590","88.450","0.04K","0.19%"
"1996年12月23日","88.400","88.310","88.510","88.350","0.14K","-0.05%"
"1996年12月20日","88.440","88.680","88.680","88.280","0.45K","-0.16%"
"1996年12月19日","88.580","88.150","88.850","88.150","1.17K","-0.03%"
"1996年12月18日","88.610","88.340","88.390","88.390","-","0.11%"
"1996年12月17日","88.510","88.230","88.490","88.300","0.03K","0.05%"
"1996年12月16日","88.470","88.690","88.730","88.450","0.04K","-0.23%"
"1996年12月13日","88.670","88.270","88.650","88.010","0.29K","0.49%"
"1996年12月12日","88.240","87.990","88.450","87.990","1.21K","0.22%"
"1996年12月11日","88.050","88.530","88.550","87.810","1.82K","-0.67%"
"1996年12月10日","88.640","88.760","88.800","88.540","1.30K","-0.12%"
"1996年12月9日","88.750","88.450","88.800","88.500","2.77K","0.40%"
"1996年12月6日","88.400","88.500","88.650","87.700","2.42K","-0.11%"
"1996年12月5日","88.500","88.640","89.050","88.400","1.73K","-0.32%"
"1996年12月4日","88.780","88.650","89.070","88.620","1.33K","0.09%"
"1996年12月3日","88.700","88.620","89.200","88.460","3.10K","0.05%"
"1996年12月2日","88.660","87.880","88.700","87.820","4.25K","0.89%"
"1996年11月29日","87.880","87.540","87.930","87.560","1.06K","0.53%"
"1996年11月27日","87.420","87.250","87.520","87.130","-","0.14%"
"1996年11月26日","87.300","87.110","87.500","87.110","3.14K","0.09%"
"1996年11月25日","87.220","86.590","87.230","86.590","4.24K","0.86%"
"1996年11月22日","86.480","86.020","86.600","86.070","1.57K","0.46%"
"1996年11月21日","86.080","86.040","86.300","86.010","0.11K","0.00%"
"1996年11月20日","86.080","86.430","86.490","85.950","1.58K","-0.43%"
"1996年11月19日","86.450","86.300","86.500","86.290","0.14K","0.13%"
"1996年11月18日","86.340","86.440","86.560","86.160","0.78K","-0.27%"
"1996年11月15日","86.570","86.560","86.720","86.400","0.30K","-0.01%"
"1996年11月14日","86.580","86.500","86.700","86.450","0.11K","0.06%"
"1996年11月13日","86.530","86.760","86.760","86.400","0.73K","-0.17%"
"1996年11月12日","86.680","85.960","86.770","85.950","1.67K","0.76%"
"1996年11月11日","86.030","86.360","86.530","86.030","2.00K","-0.53%"
"1996年11月8日","86.490","86.820","86.860","86.410","1.11K","-0.39%"
"1996年11月7日","86.830","87.070","87.070","86.470","4.72K","-0.40%"
"1996年11月6日","87.180","87.220","87.500","87.080","1.23K","-0.02%"
"1996年11月5日","87.200","86.920","87.400","86.820","2.13K","0.31%"
"1996年11月4日","86.930","87.010","87.120","86.880","0.26K","-0.18%"
"1996年11月1日","87.090","87.270","87.400","86.820","1.14K","-0.22%"
"1996年10月31日","87.280","87.000","87.350","87.000","1.16K","0.38%"
"1996年10月30日","86.950","87.220","87.250","86.760","3.00K","-0.29%"
"1996年10月29日","87.200","87.490","87.450","86.980","1.52K","-0.33%"
"1996年10月28日","87.490","87.550","87.670","87.360","0.95K","0.05%"
"1996年10月25日","87.450","87.450","87.790","87.230","2.46K","0.00%"
"1996年10月24日","87.450","87.580","87.640","87.420","1.38K","-0.05%"
"1996年10月23日","87.490","87.440","87.670","87.350","2.82K","0.05%"
"1996年10月22日","87.450","87.910","87.980","87.340","5.04K","-0.56%"
"1996年10月21日","87.940","88.200","88.270","87.910","1.29K","-0.33%"
"1996年10月18日","88.230","88.280","88.320","88.160","0.40K","-0.05%"
"1996年10月17日","88.270","88.190","88.400","88.090","1.01K","0.15%"
"1996年10月16日","88.140","88.050","88.270","88.040","0.23K","0.02%"
"1996年10月15日","88.120","87.670","88.210","87.730","1.27K","0.49%"
"1996年10月14日","87.690","87.730","87.770","87.640","0.39K","-0.10%"
"1996年10月11日","87.780","87.620","87.870","87.650","0.48K","0.14%"
"1996年10月10日","87.660","87.760","87.880","87.620","1.01K","-0.10%"
"1996年10月9日","87.750","87.790","87.850","87.620","0.46K","0.10%"
"1996年10月8日","87.660","87.770","87.720","87.540","0.58K","-0.08%"
"1996年10月7日","87.730","87.890","87.860","87.680","0.42K","-0.23%"
"1996年10月4日","87.930","87.810","87.980","87.680","0.57K","0.07%"
"1996年10月3日","87.870","87.920","88.050","87.720","0.98K","-0.08%"
"1996年10月2日","87.940","87.760","87.990","87.610","1.94K","0.23%"
"1996年10月1日","87.740","87.620","87.750","87.520","0.42K","0.02%"
"1996年9月30日","87.720","87.620","87.860","87.630","1.02K","0.14%"
"1996年9月27日","87.600","87.600","87.740","87.520","0.63K","-0.03%"
"1996年9月26日","87.630","87.350","87.720","87.310","4.98K","0.36%"
"1996年9月25日","87.320","86.640","87.350","86.640","2.19K","0.81%"
"1996年9月24日","86.620","87.160","87.260","86.590","2.34K","-0.69%"
"1996年9月23日","87.220","87.420","87.420","87.100","0.37K","-0.09%"
"1996年9月20日","87.300","87.360","87.420","87.230","0.26K","-0.01%"
"1996年9月19日","87.310","87.060","87.390","87.120","0.59K","-0.02%"
"1996年9月18日","87.330","87.600","87.570","87.320","0.06K","-0.30%"
"1996年9月17日","87.590","87.430","87.680","87.540","0.10K","0.05%"
"1996年9月16日","87.550","87.620","87.630","87.430","0.20K","-0.19%"
"1996年9月13日","87.720","87.630","87.820","87.500","0.12K","0.05%"
"1996年9月12日","87.680","87.550","87.830","87.500","0.84K","0.13%"
"1996年9月11日","87.570","87.440","87.780","87.450","0.54K","0.00%"
"1996年9月10日","87.570","86.970","87.590","87.000","3.33K","0.66%"
"1996年9月9日","87.000","86.860","87.120","86.660","2.79K","0.18%"
"1996年9月6日","86.840","86.550","86.910","86.430","3.18K","0.35%"
"1996年9月5日","86.540","86.310","86.620","86.380","0.89K","0.20%"
"1996年9月4日","86.370","86.440","86.580","86.220","1.77K","-0.17%"
"1996年9月3日","86.520","86.650","86.750","86.400","3.56K","0.08%"
"1996年9月2日","86.450","86.420","86.490","86.450","2.06K","0.13%"
"1996年8月30日","86.340","86.190","86.500","86.160","-","0.19%"
"1996年8月29日","86.180","86.150","86.410","86.140","1.32K","0.01%"
"1996年8月28日","86.170","86.160","86.280","86.080","0.30K","0.05%"
"1996年8月27日","86.130","86.110","86.220","85.950","0.76K","-0.01%"
"1996年8月26日","86.140","86.070","86.190","86.020","0.31K","0.05%"
"1996年8月23日","86.100","86.650","86.680","85.940","4.79K","-0.67%"
"1996年8月22日","86.680","86.430","86.940","86.430","1.48K","0.27%"
"1996年8月21日","86.450","86.620","86.610","86.340","1.33K","-0.21%"
"1996年8月20日","86.630","86.580","86.770","86.570","1.76K","0.03%"
"1996年8月19日","86.600","86.720","86.720","86.550","0.70K","-0.10%"
"1996年8月16日","86.690","86.450","86.830","86.470","4.19K","0.14%"
"1996年8月15日","86.570","86.700","86.740","86.400","0.93K","-0.03%"
"1996年8月14日","86.600","86.220","86.630","86.290","2.61K","0.53%"
"1996年8月13日","86.140","86.210","86.260","86.120","0.16K","-0.14%"
"1996年8月12日","86.260","86.200","86.290","86.110","0.61K","-0.09%"
"1996年8月9日","86.340","86.370","86.390","86.250","1.94K","-0.12%"
"1996年8月8日","86.440","86.510","86.620","86.380","0.81K","-0.03%"
"1996年8月7日","86.470","86.340","86.580","86.350","1.54K","0.09%"
"1996年8月6日","86.390","86.110","86.520","86.100","1.60K","0.23%"
"1996年8月5日","86.190","86.020","86.320","85.850","0.81K","0.17%"
"1996年8月2日","86.040","85.960","86.280","85.980","1.74K","0.09%"
"1996年8月1日","85.960","85.760","86.020","85.680","1.96K","0.23%"
"1996年7月31日","85.760","86.090","86.060","85.500","3.14K","-0.36%"
"1996年7月30日","86.070","86.240","86.370","86.060","3.00K","-0.14%"
"1996年7月29日","86.190","86.340","86.350","86.180","1.51K","-0.19%"
"1996年7月26日","86.350","86.090","86.490","86.080","2.91K","0.30%"
"1996年7月25日","86.090","86.490","86.500","85.810","1.23K","-0.45%"
"1996年7月24日","86.480","86.360","86.590","86.140","1.91K","0.13%"
"1996年7月23日","86.370","86.070","86.500","86.000","1.87K","0.17%"
"1996年7月22日","86.220","86.620","86.640","86.040","1.86K","-0.19%"
"1996年7月19日","86.380","86.560","86.710","86.260","0.71K","-0.27%"
"1996年7月18日","86.610","86.550","86.790","86.240","2.02K","0.25%"
"1996年7月17日","86.390","86.360","86.800","86.190","1.16K","0.14%"
"1996年7月16日","86.270","87.530","87.590","85.650","8.02K","-1.57%"
"1996年7月15日","87.650","87.930","88.020","87.630","1.87K","-0.32%"
"1996年7月12日","87.930","87.660","88.010","87.600","0.91K","0.22%"
"1996年7月11日","87.740","87.980","88.050","87.600","2.61K","-0.17%"
"1996年7月10日","87.890","87.920","87.980","87.860","0.22K","-0.03%"
"1996年7月9日","87.920","87.930","87.980","87.820","1.05K","-0.09%"
"1996年7月8日","88.000","87.980","88.160","87.980","0.40K","0.00%"
"1996年7月5日","88.000","87.640","88.200","87.720","4.30K","0.49%"
